created_at,text
2018-12-19 22:47:00,"b'RT @GreggHoush: He alleges that Google made changes to its own websites, like YouTube, to make Edge go slower or fail. Making Chrome the on\xe2\x80\xa6'"
2018-12-19 22:46:56,"b""RT @configmgrdev: More than just an 'app approval' system. New in #ConfigMgr 1810 device based on demand install . If automating install/un\xe2\x80\xa6"""
2018-12-19 22:46:55,b'How to make Windows 10 GO AWAY with restarting apps that where open when you shut it down. Good GOOD that was annoy\xe2\x80\xa6 https://t.co/ULKjDBkgmJ'
2018-12-19 22:46:51,b'@jo_parkhurst I use Microsoft Planner every day conveniently. Thank you!'
2018-12-19 22:46:47,b'Just completed the My Minecraft Journey Lesson Eight: Example Minecraft Lesson course! #MicrosoftEdu\xe2\x80\xa6 https://t.co/y89TvcGyWe'
2018-12-19 22:46:45,b'RT @coolcsh: We wrote an article about the #dornetcore 3.0 wave that is now available online: https://t.co/AXRELijkl4'
2018-12-19 22:46:45,b'RT @destructoid: Microsoft explains why Minecraft runs at 720p on Switch https://t.co/zEKuuJxTeD https://t.co/WW5shJthTF'
2018-12-19 22:46:44,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:46:43,"b'RT @NatashaFatah: ""Facebook\xe2\x80\x99s largest partners got far more access than Cambridge Analytica did""\n\nNew York Times investigation finds Facebo\xe2\x80\xa6'"
2018-12-19 22:46:42,b'The real killer feature of #Microsoft Teams is its managed #cloud service called Phone System. https://t.co/dWghe4Q4XP #digital'
2018-12-19 22:46:40,b'Facebook and Microsoft respond to NYT report on data sharing #marketing https://t.co/PX5evh84KB'
2018-12-19 22:46:39,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/IROMao24OQ'
2018-12-19 22:46:37,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 22:46:37,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:46:36,b'Microsoft Issues Emergency Fix for IE Zero Day \xe2\x80\x93 Krebs on\xc2\xa0Security https://t.co/NdXf21msYM'
2018-12-19 22:46:34,b'Excelente articuloFacebook and Microsoft respond to NYT report on data sharing https://t.co/aUWLehiLKe'
2018-12-19 22:46:33,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/AjV4p3RJJv'
2018-12-19 22:46:32,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 22:46:30,"b'Facebook and Microsoft respond to NYT report on data sharing via Marketing Land - Internet Marketing News, Strategi\xe2\x80\xa6 https://t.co/lFiFkJwJ4j'"
2018-12-19 22:46:30,"b'""Facebook and Microsoft respond to NYT report on data sharing"" by Chris Sherman via Marketing Land - Internet Marke\xe2\x80\xa6 https://t.co/tf4FfgK3sY'"
2018-12-19 22:46:29,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/spfepeR2kV'
2018-12-19 22:46:28,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/IKyLeyMkGw'
2018-12-19 22:46:28,b'#in Facebook and Microsoft respond to NYT report on data sharing https://t.co/gNBGJFsel4'
2018-12-19 22:46:28,"b""December Microsoft #security patches bring a light end to 2018 via @SearchWinServer with quotes by @GoIvanti's\xe2\x80\xa6 https://t.co/FZKJRQK5gU"""
2018-12-19 22:46:27,b'RT @destructoid: Microsoft explains why Minecraft runs at 720p on Switch https://t.co/zEKuuJxTeD https://t.co/WW5shJthTF'
2018-12-19 22:46:27,"b'RT @NatashaFatah: ""Facebook\xe2\x80\x99s largest partners got far more access than Cambridge Analytica did""\n\nNew York Times investigation finds Facebo\xe2\x80\xa6'"
2018-12-19 22:46:25,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/XauwxSRlKA'
2018-12-19 22:46:25,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/1eolXSi9l7 #marketing'
2018-12-19 22:46:24,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/xOm2gZN5LF https://t.co/sXDYIDPGgn'
2018-12-19 22:46:20,b'RT @FrenchyFry24: This is why you shouldn\xe2\x80\x99t honk at people. @PUBG @WatchMixer @PLAYERUNKNOWN \n\n #Pubg #gameplay #gaming #PLAYERUNKNOWNSBATT\xe2\x80\xa6'
2018-12-19 22:46:19,b'Facebook and Microsoft respond to NYT report on data sharing   https://t.co/mKeGoXBmqz   #hitbyseo'
2018-12-19 22:46:19,"b'Also, the irony of Microsoft crying foul over the same tactics they used in the 90s ... \xf0\x9f\x98\x99\xf0\x9f\x91\x8c'"
2018-12-19 22:46:19,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/G0rUsXkpwc'
2018-12-19 22:46:18,"b'RT @davidgura: Facebook ""allowed Microsoft\'s Bing search engine to see the names of virtually all Facebook users\' friends without consent,\xe2\x80\xa6'"
2018-12-19 22:46:17,b'Facebook and Microsoft respond to NYT report on data sharing by cjsherman https://t.co/FGZOVhEOpT'
2018-12-19 22:46:16,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 22:46:16,b'RT @johnbreslin: Gets worse and worse and worse... Facebook shared private user messages with Netflix and Spotify https://t.co/JSSbzZ5OKa'
2018-12-19 22:46:16,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/GJ2txTO4Ve'
2018-12-19 22:46:10,b'Microsoft Issues Emergency Fix for IE Zero Day https://t.co/F9dYvBrc3t'
2018-12-19 22:46:07,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 22:46:03,b'RT @MSDeviceIoT: Are you a Microsoft device &amp; IoT partner? Follow us to get the resources to build #IoT solutions with endless possibilitie\xe2\x80\xa6'
2018-12-19 22:46:02,"b""Microsoft's move toward role-based certification means that plenty of exams are retiring ASAP. First on the block i\xe2\x80\xa6 https://t.co/cw87AaldJD"""
2018-12-19 22:46:02,"b'Microsoft, Macquarie Group and KPMG throw weight behind AI institute https://t.co/SPUrpaib3i via @iTnews_au https://t.co/WAT5KM1AfA'"
2018-12-19 22:46:01,"b""@shavonbench working on blueprints, I have to switch browsers lol, Microsoft edge isn't good"""
2018-12-19 22:46:01,"b'Internal documents show that the social network gave Microsoft, Amazon, Spotify and others far greater access to pe\xe2\x80\xa6 https://t.co/TU7BGauMl9'"
2018-12-19 22:45:57,b'RT @RemarkableTech: Congrats to @Microsoft in leading the way ensuring its products can be used by as many people as possible. The company\xe2\x80\xa6'
2018-12-19 22:45:54,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:45:52,b'RT @donutcounty: Donut County is out *today* on Nintendo Switch &amp; Xbox One!\n\nSwitch \xf0\x9f\xa1\x86 https://t.co/rPIJWJCGnw\n\nXbox \xf0\x9f\xa1\x86 https://t.co/ZTW9zKyk\xe2\x80\xa6'
2018-12-19 22:45:50,"b'Windows Sandbox - Microsoft Tech Community - 301849:\nhttps://t.co/E3AJjezfc6\n""Open Windows Features, and then selec\xe2\x80\xa6 https://t.co/GpFeURBPT0'"
2018-12-19 22:45:50,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 22:45:49,b'Microsoft Releases Security Updates https://t.co/5OfckrRScG'
2018-12-19 22:45:46,"b'RT @katecrawford: This story exposes the myth of control. Spotify &amp; Netflix could read *private* FB messages. Microsoft, Amazon &amp; Yahoo all\xe2\x80\xa6'"
2018-12-19 22:45:45,"b'RT @briankrebs: Looks like Google reported this: https://t.co/iSNefIuNh0 ""Today, we released a security update for Internet Explorer after\xe2\x80\xa6'"
2018-12-19 22:45:43,b'RT @ashburnere_: @reza_rahman Wow! Congrats! I hope @Microsoft gets involved in @JakartaEE now even more \xf0\x9f\x98\x83'
2018-12-19 22:45:40,"b""RT @fanf: https://t.co/3WyHZoereM - Did Google cripple Microsoft Edge's YouTube performance?"""
2018-12-19 22:45:39,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/MJYQZ2bA8o #SOCIAL #MEDIA #SOCIALMEDIA #AllThingsSocial'
2018-12-19 22:45:36,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 22:45:31,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 22:45:29,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 22:45:28,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/d8MXpdJf67 #CPA #CPI https://t.co/QUTLDbgSTf'
2018-12-19 22:45:28,b'Facebook and Microsoft respond to NYT report on data sharing: https://t.co/oxbOkm1Ldg'
2018-12-19 22:45:28,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:45:27,b'https://t.co/40yWCRHLwj Microsoft unveils Windows Sandbox: Run any app in a disposable virtual machine'
2018-12-19 22:45:27,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:45:26,"b""By the way, if you're looking for a tool to help fix these visual bugs, @ApplitoolsEyes can help. We already work w\xe2\x80\xa6 https://t.co/i2q0DSXdeQ"""
2018-12-19 22:45:26,b'RT @MetalConsole: Look at that custom #DonkeyKong themed #XboxOne Controller. It represents the good relationship #microsoft and #nintendo\xe2\x80\xa6'
2018-12-19 22:45:24,b'Facebook and Microsoft respond to NYT report on data sharing\n\nhttps://t.co/ufoD28mHOp\n\n#FacebookPrivacy\xe2\x80\xa6 https://t.co/qLB3Jg5BB6'
2018-12-19 22:45:22,b'RT @windowscentral: Microsoft To-Do and Cortana now work together to keep your tasks in sync https://t.co/gnvCctUt8d'
2018-12-19 22:45:22,b'Facebook and Microsoft respond to NYT report on data sharing: https://t.co/4h7DvPOkJo'
2018-12-19 22:45:19,"b'RT @briankrebs: Looks like Google reported this: https://t.co/iSNefIuNh0 ""Today, we released a security update for Internet Explorer after\xe2\x80\xa6'"
2018-12-19 22:45:15,b'Four New Xbox Consoles Are In The Works At Microsoft https://t.co/2iZrtPozip via @@DryderMataroa'
2018-12-19 22:45:11,"b""You said 'secure by design' in 2003. Why cant @Microsoft build a browser that doesn't have security holes? Because\xe2\x80\xa6 https://t.co/x1NiCLgiYx"""
2018-12-19 22:45:04,b'Q Hex YT playing #TomClancysRainbowSixSiege #xboxdvr #xboxlive #xboxone https://t.co/YiJJl4zwTJ via @XboxDVR'
2018-12-19 22:45:02,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:45:00,b'Do you know which service pack of BI supported Microsoft Active Directory 2016 with functional level Windows Server\xe2\x80\xa6 https://t.co/V76Lhkhjm8'
2018-12-19 22:44:58,"b'RT @web3foundation: \xe2\x80\x9cFacebook allowed Microsoft to see the names of virtually all users\xe2\x80\x99 friends without consent, and gave Netflix and Spot\xe2\x80\xa6'"
2018-12-19 22:44:55,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:44:47,"b'#quailcreek is keeping us busy, new #windows going in all over the place.  numberonesonconstruction  rossflintonhom\xe2\x80\xa6 https://t.co/z6AzyrD0PA'"
2018-12-19 22:44:46,b'RT @RemarkableTech: Congrats to @Microsoft in leading the way ensuring its products can be used by as many people as possible. The company\xe2\x80\xa6'
2018-12-19 22:44:44,b'Microsoft Releases Security Updateshttps://www.us-cert.gov/ncas/current-activity/2018/12/19/Microsoft-Releases-Security-Updates'
2018-12-19 22:44:43,b'Facebook gave Spotify and Netflix access to users\xe2\x80\x99 private messages #Facebook #Security #Privacy\xe2\x80\xa6 https://t.co/S76OigWmnJ'
2018-12-19 22:44:42,b'RT @MetalConsole: Look at that custom #DonkeyKong themed #XboxOne Controller. It represents the good relationship #microsoft and #nintendo\xe2\x80\xa6'
2018-12-19 22:44:42,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 22:44:40,b'Facebook and Microsoft respond to NYT report on data sharing by @cjsherman https://t.co/r2DsVaSzeR'
2018-12-19 22:44:39,"b'RT @TheCyberSecHub: On the first day of Christmas, Microsoft gave to me... an emergency out-of-band security patch for IE https://t.co/CTsj\xe2\x80\xa6'"
2018-12-19 22:44:37,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 22:44:36,"b""I'm in the running to win an #XboxOne code for #Subnautica in this week's @TrueAchievement site contest. Enter here: https://t.co/bk6wLQ1AIR"""
2018-12-19 22:44:35,b'RT @WSITech: #FAQ Ever wondered about privacy issues in Microsoft Access? Wonder no more! \n\n#privacy #data #integrity #encryption #permissi\xe2\x80\xa6'
2018-12-19 22:44:30,"b""RT @DMiliband: Innovative, collaborative programming: Signpost, @theIRC's digital initiative w/ @MercyCorps that provides critical informat\xe2\x80\xa6"""
2018-12-19 22:44:29,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 22:44:21,b'RT @windowscentral: Microsoft To-Do and Cortana now work together to keep your tasks in sync https://t.co/gnvCctUt8d'
2018-12-19 22:44:20,"b""RT @grattonboy: Discussing the State of Artificial Intelligence with Microsoft's Global Strategist, @NigeWillson https://t.co/WCIwdmr4Jd @k\xe2\x80\xa6"""
2018-12-19 22:44:20,"b""RT @windowscentral: Microsoft has a new Office app for Windows 10, set to replace 'My Office' https://t.co/zJLyAZS6lH"""
2018-12-19 22:44:19,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 22:44:17,"b'Facebook gave Amazon, Netflix, Spotify &amp; others access to private user data -\n\nBy Waqas\n\nFacebook allowed Netflix,\xe2\x80\xa6 https://t.co/pMOSO9Euxn'"
2018-12-19 22:44:15,"b'RT @katecrawford: This story exposes the myth of control. Spotify &amp; Netflix could read *private* FB messages. Microsoft, Amazon &amp; Yahoo all\xe2\x80\xa6'"
2018-12-19 22:44:14,"b'Patch now! Microsoft out-of-band patch for IE 0day, CVE-2018-8653 Scripting Engine Memory Corruption Vulnerability\xe2\x80\xa6 https://t.co/qGh60DrDdw'"
2018-12-19 22:44:14,b'RT @WSITech: #Teachers and #Educators keep track of your students and guardians with this easy-to-use Microsoft Access Students Database ht\xe2\x80\xa6'
2018-12-19 22:44:10,b'RT @barbarannott: Enjoyed this write.  Thanks Dean.  @grattonboy \n#Microsoft https://t.co/I7XkIltb9m'
2018-12-19 22:44:07,"b'RT @Daniel_Rubino: ""But Cortana is dead....""\n\nMeanwhile, Microsoft is putting it everywhere it can. https://t.co/9msLddFnrM'"
2018-12-19 22:44:04,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 22:44:04,"b'RT @NatashaFatah: ""Facebook\xe2\x80\x99s largest partners got far more access than Cambridge Analytica did""\n\nNew York Times investigation finds Facebo\xe2\x80\xa6'"
2018-12-19 22:44:02,"b'RT @jeffteper: Introducing the Office App - our Progressive Web App built from new https://t.co/rjhEpTwLZC, works with free and paid, deskt\xe2\x80\xa6'"
2018-12-19 22:44:00,b'Introducing the Office app for Windows 10 https://t.co/tL32fV25fi'
2018-12-19 22:43:59,b'RT @AzureMonitor: View #AKS container logs without having to use kubectl commands using #AzureMonitor for Containers \n\nhttps://t.co/sIvrBVP\xe2\x80\xa6'
2018-12-19 22:43:58,b'RT @OfficeNews: Introducing the Office app for #Windows10 to help you get the most out of Office. Now available to Windows Insiders (Fast)\xe2\x80\xa6'
2018-12-19 22:43:55,b'Microsoft Releases Out-of-Band Security Update for Internet Explorer RCE Zero-Day https://t.co/c7YLE2aZF5'
2018-12-19 22:43:53,b'RT @WSITech: Follow us on @YouTube to see helpful content and video tutorials. Start with this Channel introduction https://t.co/0Iu5tByvwT\xe2\x80\xa6'
2018-12-19 22:43:51,b'@MicrosoftTeams December updates! Get your @MicrosoftTeams December Updates! https://t.co/VeKdiZKmrB https://t.co/ZZLfdY8C8w'
2018-12-19 22:43:48,b'RT @slashgear: Microsoft releases new Office app for Windows 10 to\xc2\xa0Insiders https://t.co/wXk3mS9Mrm https://t.co/Ato6djVAcI'
2018-12-19 22:43:46,b'I added a video to a @YouTube playlist https://t.co/vGiji0I9Bd Roulettist ( Microsoft Store ) Game - A quick viewe on the few spins ;)'
